,Unnamed: 0_x,STATE,EVENT_ID,YEAR,EVENT_TYPE,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,Unnamed: 0_y,FATALITY_AGE,FATALITY_SEX,FATALITY_LOCATION
234,30433,FLORIDA,721998,2017,Hurricane,0,0,0,3,7000000.0,0.00K,413,60.0,M,Outside/Open Areas
235,30433,FLORIDA,721998,2017,Hurricane,0,0,0,3,7000000.0,0.00K,414,61.0,M,Outside/Open Areas
236,30480,MISSOURI,666733,2017,Winter Weather,0,0,0,1,0.0,0.00K,395,22.0,M,Vehicle/Towed Trailer
237,30585,CALIFORNIA,708125,2017,Excessive Heat,0,0,1,0,,,33,71.0,M,Outside/Open Areas
238,30641,NEW MEXICO,700786,2017,Wildfire,1,0,1,0,0.0,0.00K,216,74.0,M,Outside/Open Areas
239,30647,FLORIDA,721739,2017,Hurricane,0,0,0,4,360000000.0,70.00M,404,55.0,M,Outside/Open Areas
240,30647,FLORIDA,721739,2017,Hurricane,0,0,0,4,360000000.0,70.00M,405,56.0,M,Outside/Open Areas
241,30647,FLORIDA,721739,2017,Hurricane,0,0,0,4,360000000.0,70.00M,406,23.0,M,Outside/Open Areas
242,30647,FLORIDA,721739,2017,Hurricane,0,0,0,4,360000000.0,70.00M,407,62.0,M,Permanent Home
243,30740,FLORIDA,671787,2017,Flood,0,0,1,0,0.0,0.00K,353,70.0,M,In Water
244,31254,ARKANSAS,707702,2017,Thunderstorm Wind,0,0,1,0,0.0,0.00K,398,54.0,M,Vehicle/Towed Trailer
245,31272,ALABAMA,709930,2017,High Surf,0,0,1,0,0.0,0.00K,37,10.0,M,Outside/Open Areas
246,31273,ALABAMA,709932,2017,Rip Current,0,0,1,0,0.0,0.00K,38,57.0,M,In Water
247,31323,FLORIDA,696438,2017,Rip Current,0,0,1,0,0.0,0.00K,98,48.0,M,In Water
248,31370,NEW MEXICO,707907,2017,Heavy Rain,0,0,0,1,0.0,0.00K,400,,M,Outside/Open Areas
249,31424,NEVADA,707166,2017,Heat,0,0,1,0,0.0,0.00K,3,56.0,F,Outside/Open Areas
250,31425,NEVADA,707167,2017,Heat,0,0,2,3,0.0,0.00K,4,39.0,M,Outside/Open Areas
251,31425,NEVADA,707167,2017,Heat,0,0,2,3,0.0,0.00K,5,62.0,M,Outside/Open Areas
252,31425,NEVADA,707167,2017,Heat,0,0,2,3,0.0,0.00K,6,49.0,M,Outside/Open Areas
253,31425,NEVADA,707167,2017,Heat,0,0,2,3,0.0,0.00K,7,40.0,M,Outside/Open Areas
254,31425,NEVADA,707167,2017,Heat,0,0,2,3,0.0,0.00K,8,76.0,M,Outside/Open Areas
255,31426,NEVADA,707169,2017,Heat,0,0,2,0,0.0,0.00K,9,55.0,M,Outside/Open Areas
256,31426,NEVADA,707169,2017,Heat,0,0,2,0,0.0,0.00K,10,55.0,F,Permanent Structure
257,31428,NEVADA,707173,2017,Excessive Heat,0,0,15,3,0.0,0.00K,11,42.0,M,Unknown
258,31428,NEVADA,707173,2017,Excessive Heat,0,0,15,3,0.0,0.00K,12,41.0,M,Unknown
259,31428,NEVADA,707173,2017,Excessive Heat,0,0,15,3,0.0,0.00K,13,34.0,M,Outside/Open Areas
260,31428,NEVADA,707173,2017,Excessive Heat,0,0,15,3,0.0,0.00K,14,52.0,M,Outside/Open Areas
261,31428,NEVADA,707173,2017,Excessive Heat,0,0,15,3,0.0,0.00K,15,57.0,M,Outside/Open Areas
262,31428,NEVADA,707173,2017,Excessive Heat,0,0,15,3,0.0,0.00K,16,79.0,M,Outside/Open Areas
263,31428,NEVADA,707173,2017,Excessive Heat,0,0,15,3,0.0,0.00K,17,49.0,M,Outside/Open Areas
264,31428,NEVADA,707173,2017,Excessive Heat,0,0,15,3,0.0,0.00K,18,37.0,M,Outside/Open Areas
265,31428,NEVADA,707173,2017,Excessive Heat,0,0,15,3,0.0,0.00K,19,68.0,M,Permanent Home
266,31428,NEVADA,707173,2017,Excessive Heat,0,0,15,3,0.0,0.00K,20,36.0,F,Permanent Home
267,31428,NEVADA,707173,2017,Excessive Heat,0,0,15,3,0.0,0.00K,21,69.0,F,Permanent Home
268,31428,NEVADA,707173,2017,Excessive Heat,0,0,15,3,0.0,0.00K,22,77.0,M,Permanent Home
269,31428,NEVADA,707173,2017,Excessive Heat,0,0,15,3,0.0,0.00K,23,69.0,F,Permanent Home
270,31428,NEVADA,707173,2017,Excessive Heat,0,0,15,3,0.0,0.00K,24,73.0,F,Permanent Home
271,31428,NEVADA,707173,2017,Excessive Heat,0,0,15,3,0.0,0.00K,25,52.0,M,Permanent Home
272,31428,NEVADA,707173,2017,Excessive Heat,0,0,15,3,0.0,0.00K,26,73.0,M,Permanent Home
273,31428,NEVADA,707173,2017,Excessive Heat,0,0,15,3,0.0,0.00K,27,61.0,F,Permanent Home
274,31428,NEVADA,707173,2017,Excessive Heat,0,0,15,3,0.0,0.00K,28,70.0,M,Permanent Home
275,31550,ARIZONA,697853,2017,Excessive Heat,0,0,2,0,0.0,0.00K,100,,M,Permanent Home
276,31550,ARIZONA,697853,2017,Excessive Heat,0,0,2,0,0.0,0.00K,101,,F,Permanent Home
277,31656,NEVADA,707174,2017,Heat,0,0,2,0,0.0,0.00K,29,43.0,M,Outside/Open Areas
278,31656,NEVADA,707174,2017,Heat,0,0,2,0,0.0,0.00K,30,69.0,M,Permanent Home
279,31675,CALIFORNIA,702637,2017,Excessive Heat,2,0,2,0,,,1,,M,Mobile/Trailer Home
280,31675,CALIFORNIA,702637,2017,Excessive Heat,2,0,2,0,,,2,,M,Under Tree
281,31677,CALIFORNIA,700054,2017,Excessive Heat,0,0,4,2,,,102,88.0,M,Outside/Open Areas
282,31677,CALIFORNIA,700054,2017,Excessive Heat,0,0,4,2,,,103,36.0,M,Outside/Open Areas
283,31677,CALIFORNIA,700054,2017,Excessive Heat,0,0,4,2,,,104,53.0,M,Outside/Open Areas
284,31677,CALIFORNIA,700054,2017,Excessive Heat,0,0,4,2,,,105,56.0,M,Permanent Home
285,31677,CALIFORNIA,700054,2017,Excessive Heat,0,0,4,2,,,212,89.0,F,Permanent Home
286,31677,CALIFORNIA,700054,2017,Excessive Heat,0,0,4,2,,,213,83.0,F,Permanent Home
287,31700,FLORIDA,709875,2017,Rip Current,3,0,1,0,0.0,0.00K,35,14.0,M,In Water
288,31876,CALIFORNIA,700617,2017,Excessive Heat,0,0,1,0,,0.00K,214,88.0,M,Outside/Open Areas
289,31877,CALIFORNIA,700620,2017,Excessive Heat,0,0,1,0,,0.00K,215,88.0,M,Outside/Open Areas
290,31927,FLORIDA,709890,2017,Lightning,1,0,1,0,,,36,34.0,M,Heavy Equipment/Construction
291,32133,NEW MEXICO,707833,2017,Hail,0,0,0,1,0.0,0.00K,399,,M,Other
292,32321,CALIFORNIA,726665,2017,Dense Fog,0,0,0,1,0.0,0.00K,455,17.0,M,Outside/Open Areas
293,32554,TENNESSEE,700794,2017,Lightning,0,0,0,1,,0.00K,0,,F,Permanent Home
294,32689,FLORIDA,721324,2017,Rip Current,1,0,1,0,0.0,0.00K,575,49.0,M,In Water
295,32709,PENNSYLVANIA,711723,2017,Flash Flood,0,0,0,1,0.0,0.00K,39,30.0,M,In Water
296,33017,NORTH CAROLINA,695417,2017,Rip Current,0,0,1,0,0.0,0.00K,97,21.0,M,In Water
297,33018,NORTH CAROLINA,695408,2017,Rip Current,0,0,1,0,0.0,0.00K,94,17.0,M,In Water
298,33019,NORTH CAROLINA,694809,2017,Rip Current,0,0,1,0,0.0,0.00K,93,17.0,M,In Water
299,33390,NORTH CAROLINA,695410,2017,Rip Current,0,0,1,0,0.0,0.00K,95,17.0,M,In Water
300,33391,NORTH CAROLINA,695415,2017,Rip Current,0,0,1,0,0.0,0.00K,96,56.0,M,In Water
301,34064,NEVADA,713481,2017,Heat,0,0,6,2,0.0,0.00K,484,58.0,M,Mobile/Trailer Home
302,34064,NEVADA,713481,2017,Heat,0,0,6,2,0.0,0.00K,485,42.0,M,Outside/Open Areas
303,34064,NEVADA,713481,2017,Heat,0,0,6,2,0.0,0.00K,486,40.0,F,Outside/Open Areas
304,34064,NEVADA,713481,2017,Heat,0,0,6,2,0.0,0.00K,487,68.0,M,Permanent Home
305,34064,NEVADA,713481,2017,Heat,0,0,6,2,0.0,0.00K,488,79.0,M,Permanent Home
306,34064,NEVADA,713481,2017,Heat,0,0,6,2,0.0,0.00K,489,86.0,M,Permanent Home
307,34064,NEVADA,713481,2017,Heat,0,0,6,2,0.0,0.00K,490,67.0,F,Permanent Home
308,34064,NEVADA,713481,2017,Heat,0,0,6,2,0.0,0.00K,491,36.0,M,Permanent Structure
309,34065,NEVADA,713483,2017,Excessive Heat,0,0,11,9,0.0,0.00K,492,75.0,F,Unknown
310,34065,NEVADA,713483,2017,Excessive Heat,0,0,11,9,0.0,0.00K,493,19.0,M,Unknown
311,34065,NEVADA,713483,2017,Excessive Heat,0,0,11,9,0.0,0.00K,494,51.0,F,Outside/Open Areas
312,34065,NEVADA,713483,2017,Excessive Heat,0,0,11,9,0.0,0.00K,495,51.0,M,Outside/Open Areas
313,34065,NEVADA,713483,2017,Excessive Heat,0,0,11,9,0.0,0.00K,496,64.0,M,Outside/Open Areas
314,34065,NEVADA,713483,2017,Excessive Heat,0,0,11,9,0.0,0.00K,497,23.0,M,Outside/Open Areas
315,34065,NEVADA,713483,2017,Excessive Heat,0,0,11,9,0.0,0.00K,498,45.0,M,Outside/Open Areas
316,34065,NEVADA,713483,2017,Excessive Heat,0,0,11,9,0.0,0.00K,499,36.0,M,Outside/Open Areas
317,34065,NEVADA,713483,2017,Excessive Heat,0,0,11,9,0.0,0.00K,500,41.0,M,Outside/Open Areas
318,34065,NEVADA,713483,2017,Excessive Heat,0,0,11,9,0.0,0.00K,501,63.0,M,Outside/Open Areas
319,34065,NEVADA,713483,2017,Excessive Heat,0,0,11,9,0.0,0.00K,502,57.0,M,Outside/Open Areas
320,34065,NEVADA,713483,2017,Excessive Heat,0,0,11,9,0.0,0.00K,503,45.0,M,Outside/Open Areas
321,34065,NEVADA,713483,2017,Excessive Heat,0,0,11,9,0.0,0.00K,504,75.0,M,Permanent Home
322,34065,NEVADA,713483,2017,Excessive Heat,0,0,11,9,0.0,0.00K,505,81.0,F,Permanent Home
323,34065,NEVADA,713483,2017,Excessive Heat,0,0,11,9,0.0,0.00K,506,74.0,M,Permanent Home
324,34065,NEVADA,713483,2017,Excessive Heat,0,0,11,9,0.0,0.00K,507,74.0,M,Permanent Home
325,34065,NEVADA,713483,2017,Excessive Heat,0,0,11,9,0.0,0.00K,508,77.0,F,Permanent Home
326,34065,NEVADA,713483,2017,Excessive Heat,0,0,11,9,0.0,0.00K,509,0.0,M,Permanent Home
327,34065,NEVADA,713483,2017,Excessive Heat,0,0,11,9,0.0,0.00K,510,42.0,F,Permanent Home
328,34065,NEVADA,713483,2017,Excessive Heat,0,0,11,9,0.0,0.00K,511,59.0,M,Vehicle/Towed Trailer
329,34067,NEVADA,713485,2017,Heat,0,0,2,0,0.0,0.00K,512,72.0,M,Outside/Open Areas
330,34067,NEVADA,713485,2017,Heat,0,0,2,0,0.0,0.00K,513,59.0,M,Outside/Open Areas
331,34068,NEVADA,713487,2017,Excessive Heat,0,0,10,4,0.0,0.00K,514,80.0,M,Unknown
332,34068,NEVADA,713487,2017,Excessive Heat,0,0,10,4,0.0,0.00K,515,53.0,M,Outside/Open Areas
333,34068,NEVADA,713487,2017,Excessive Heat,0,0,10,4,0.0,0.00K,516,45.0,M,Outside/Open Areas
334,34068,NEVADA,713487,2017,Excessive Heat,0,0,10,4,0.0,0.00K,517,43.0,M,Outside/Open Areas
335,34068,NEVADA,713487,2017,Excessive Heat,0,0,10,4,0.0,0.00K,518,65.0,M,Outside/Open Areas
336,34068,NEVADA,713487,2017,Excessive Heat,0,0,10,4,0.0,0.00K,519,53.0,M,Outside/Open Areas
337,34068,NEVADA,713487,2017,Excessive Heat,0,0,10,4,0.0,0.00K,520,74.0,M,Outside/Open Areas
338,34068,NEVADA,713487,2017,Excessive Heat,0,0,10,4,0.0,0.00K,521,78.0,M,Outside/Open Areas
339,34068,NEVADA,713487,2017,Excessive Heat,0,0,10,4,0.0,0.00K,522,64.0,M,Outside/Open Areas
340,34068,NEVADA,713487,2017,Excessive Heat,0,0,10,4,0.0,0.00K,523,72.0,F,Permanent Home
341,34068,NEVADA,713487,2017,Excessive Heat,0,0,10,4,0.0,0.00K,524,80.0,F,Permanent Home
342,34068,NEVADA,713487,2017,Excessive Heat,0,0,10,4,0.0,0.00K,525,65.0,F,Permanent Home
343,34068,NEVADA,713487,2017,Excessive Heat,0,0,10,4,0.0,0.00K,526,50.0,M,Permanent Home
344,34068,NEVADA,713487,2017,Excessive Heat,0,0,10,4,0.0,0.00K,527,66.0,F,Permanent Home
345,34392,MISSOURI,724677,2017,Heat,0,0,1,0,0.0,0.00K,418,1.0,M,Vehicle/Towed Trailer
346,34562,MISSOURI,714272,2017,Flood,0,0,1,0,0.0,0.00K,445,77.0,M,In Water
347,34765,NEW MEXICO,722189,2017,Flash Flood,0,0,2,0,0.0,0.00K,576,47.0,M,In Water
348,34765,NEW MEXICO,722189,2017,Flash Flood,0,0,2,0,0.0,0.00K,577,57.0,F,In Water
349,34946,NEVADA,713489,2017,Heat,0,0,8,0,0.0,0.00K,528,41.0,M,Unknown
350,34946,NEVADA,713489,2017,Heat,0,0,8,0,0.0,0.00K,529,53.0,M,Outside/Open Areas
351,34946,NEVADA,713489,2017,Heat,0,0,8,0,0.0,0.00K,530,60.0,F,Outside/Open Areas
352,34946,NEVADA,713489,2017,Heat,0,0,8,0,0.0,0.00K,531,59.0,M,Outside/Open Areas
353,34946,NEVADA,713489,2017,Heat,0,0,8,0,0.0,0.00K,532,54.0,M,Permanent Home
354,34946,NEVADA,713489,2017,Heat,0,0,8,0,0.0,0.00K,533,57.0,F,Permanent Home
355,34946,NEVADA,713489,2017,Heat,0,0,8,0,0.0,0.00K,534,74.0,M,Permanent Home
356,34946,NEVADA,713489,2017,Heat,0,0,8,0,0.0,0.00K,535,78.0,F,Permanent Home
357,34947,NEVADA,713491,2017,Heat,0,0,4,1,0.0,0.00K,536,35.0,M,Outside/Open Areas
358,34947,NEVADA,713491,2017,Heat,0,0,4,1,0.0,0.00K,537,55.0,M,Outside/Open Areas
359,34947,NEVADA,713491,2017,Heat,0,0,4,1,0.0,0.00K,538,55.0,M,Outside/Open Areas
360,34947,NEVADA,713491,2017,Heat,0,0,4,1,0.0,0.00K,539,68.0,M,Permanent Home
361,34947,NEVADA,713491,2017,Heat,0,0,4,1,0.0,0.00K,540,59.0,M,Permanent Structure
362,34960,INDIANA,718384,2017,Flood,0,1,0,1,1000.0,0.00K,541,48.0,M,In Water
363,35240,MONTANA,727405,2017,Winter Weather,0,0,0,1,0.0,0.00K,456,20.0,M,Vehicle/Towed Trailer
364,35427,MICHIGAN,681794,2017,Winter Storm,0,2,0,1,0.0,0.00K,480,63.0,F,Vehicle/Towed Trailer
365,35613,FLORIDA,720204,2017,Rip Current,0,0,1,0,0.0,0.00K,567,32.0,M,In Water
366,35618,IOWA,709960,2017,Tornado,2,0,0,1,840000.0,0.00K,483,72.0,M,Vehicle/Towed Trailer
367,35658,SOUTH CAROLINA,690887,2017,Tornado,0,0,1,0,50000.0,0.00K,482,65.0,M,Mobile/Trailer Home
368,35733,FLORIDA,669799,2017,Rip Current,0,0,1,0,,,256,78.0,M,In Water
369,35764,CALIFORNIA,717958,2017,Excessive Heat,0,0,3,0,0.0,0.00K,549,90.0,M,Unknown
370,35764,CALIFORNIA,717958,2017,Excessive Heat,0,0,3,0,0.0,0.00K,550,95.0,F,Unknown
371,35764,CALIFORNIA,717958,2017,Excessive Heat,0,0,3,0,0.0,0.00K,551,79.0,M,Unknown
372,35990,CALIFORNIA,717956,2017,Excessive Heat,0,0,3,0,0.0,0.00K,546,,,Unknown
373,35990,CALIFORNIA,717956,2017,Excessive Heat,0,0,3,0,0.0,0.00K,547,,,Unknown
374,35990,CALIFORNIA,717956,2017,Excessive Heat,0,0,3,0,0.0,0.00K,548,,,Unknown
375,35993,MONTANA,718420,2017,Heavy Snow,1,1,1,0,1000.0,0.00K,552,5.0,M,Telephone
376,36310,TEXAS,719497,2017,Flash Flood,0,0,2,0,45000000.0,0.00K,770,68.0,M,In Water
377,36310,TEXAS,719497,2017,Flash Flood,0,0,2,0,45000000.0,0.00K,771,61.0,F,Vehicle/Towed Trailer
378,36361,FLORIDA,710655,2017,Flood,0,0,1,0,50000.0,0.00K,716,73.0,M,Vehicle/Towed Trailer
379,36387,GEORGIA,719664,2017,Tropical Storm,0,0,0,1,2000000.0,0.00K,566,,M,Permanent Home
380,36572,NEW JERSEY,711661,2017,High Surf,0,0,1,0,0.0,0.00K,717,31.0,M,In Water
381,36592,FLORIDA,710616,2017,Flood,0,0,1,0,1340000.0,0.00K,715,61.0,M,Outside/Open Areas
382,36638,TEXAS,719740,2017,Thunderstorm Wind,0,0,2,0,5000.0,0.00K,772,43.0,F,Vehicle/Towed Trailer
383,36638,TEXAS,719740,2017,Thunderstorm Wind,0,0,2,0,5000.0,0.00K,773,51.0,M,Vehicle/Towed Trailer
384,36688,FLORIDA,719437,2017,Tropical Storm,0,0,0,1,332000000.0,0.00K,554,34.0,F,Permanent Home
385,36759,FLORIDA,723457,2017,Hurricane,15,0,0,3,,0.00K,624,61.0,F,Permanent Home
386,36759,FLORIDA,723457,2017,Hurricane,15,0,0,3,,0.00K,625,68.0,M,School
387,36759,FLORIDA,723457,2017,Hurricane,15,0,0,3,,0.00K,626,60.0,M,Vehicle/Towed Trailer
388,36957,TEXAS,719342,2017,Flash Flood,1,0,5,0,3.00B,0.00K,751,41.0,F,In Water
389,36957,TEXAS,719342,2017,Flash Flood,1,0,5,0,3.00B,0.00K,752,69.0,M,In Water
390,36957,TEXAS,719342,2017,Flash Flood,1,0,5,0,3.00B,0.00K,753,,F,In Water
391,36957,TEXAS,719342,2017,Flash Flood,1,0,5,0,3.00B,0.00K,754,88.0,F,In Water
392,36957,TEXAS,719342,2017,Flash Flood,1,0,5,0,3.00B,0.00K,755,,F,In Water
393,36959,OREGON,719758,2017,Excessive Heat,0,0,0,1,0.0,0.00K,774,18.0,M,In Water
394,36960,OREGON,719763,2017,Excessive Heat,0,0,0,1,0.0,0.00K,775,5.0,M,In Water
395,37005,COLORADO,707684,2017,Lightning,1,0,1,0,0.0,0.00K,371,24.0,M,Under Tree
396,37033,FLORIDA,719499,2017,Tropical Storm,0,0,0,6,110000000.0,0.00K,555,51.0,M,Outside/Open Areas
397,37033,FLORIDA,719499,2017,Tropical Storm,0,0,0,6,110000000.0,0.00K,556,52.0,M,Outside/Open Areas
398,37033,FLORIDA,719499,2017,Tropical Storm,0,0,0,6,110000000.0,0.00K,557,34.0,F,Permanent Home
399,37033,FLORIDA,719499,2017,Tropical Storm,0,0,0,6,110000000.0,0.00K,558,13.0,M,Permanent Home
400,37033,FLORIDA,719499,2017,Tropical Storm,0,0,0,6,110000000.0,0.00K,559,16.0,F,Permanent Home
401,37033,FLORIDA,719499,2017,Tropical Storm,0,0,0,6,110000000.0,0.00K,560,50.0,F,Vehicle/Towed Trailer
402,37071,MINNESOTA,714276,2017,Dense Fog,0,0,0,1,,,542,79.0,F,In Water
403,37092,FLORIDA,723459,2017,Hurricane,5,0,0,1,,0.00K,659,66.0,M,Permanent Home
404,37110,MARYLAND,716579,2017,Thunderstorm Wind,3,0,1,0,0.0,0.00K,722,14.0,F,Vehicle/Towed Trailer
405,37240,SOUTH CAROLINA,718916,2017,Rip Current,2,0,1,0,,,748,61.0,M,In Water
406,37317,FLORIDA,719500,2017,Tropical Storm,0,0,0,1,543200000.0,0.00K,561,64.0,M,Unknown
407,37368,FLORIDA,722895,2017,Hurricane,0,0,0,1,222500000.0,,580,35.0,M,Vehicle/Towed Trailer
408,37594,FLORIDA,719501,2017,Tropical Storm,0,0,0,1,36500000.0,0.00K,562,85.0,M,Unknown
409,37647,FLORIDA,723450,2017,Hurricane,20,0,2,2,,0.00K,620,59.0,M,Unknown
410,37647,FLORIDA,723450,2017,Hurricane,20,0,2,2,,0.00K,621,,,In Water
411,37647,FLORIDA,723450,2017,Hurricane,20,0,2,2,,0.00K,622,,,Outside/Open Areas
412,37647,FLORIDA,723450,2017,Hurricane,20,0,2,2,,0.00K,623,,M,Permanent Home
413,37649,FLORIDA,722899,2017,Tropical Storm,0,0,0,1,,,581,65.0,M,Outside/Open Areas
414,37770,NEW JERSEY,706581,2017,Rip Current,0,0,1,0,,,710,74.0,M,In Water
415,37951,FLORIDA,723458,2017,Storm Surge/Tide,0,0,1,0,,0.00K,658,,M,Other
416,37953,FLORIDA,722906,2017,Tropical Storm,0,0,0,4,300000000.0,,583,84.0,M,Outside/Open Areas
417,37953,FLORIDA,722906,2017,Tropical Storm,0,0,0,4,300000000.0,,584,74.0,M,Permanent Home
418,37953,FLORIDA,722906,2017,Tropical Storm,0,0,0,4,300000000.0,,585,69.0,F,Permanent Home
419,37953,FLORIDA,722906,2017,Tropical Storm,0,0,0,4,300000000.0,,586,29.0,M,Permanent Home
420,38012,ALABAMA,719442,2017,Rip Current,0,0,2,0,0.0,0.00K,756,19.0,M,In Water
421,38012,ALABAMA,719442,2017,Rip Current,0,0,2,0,0.0,0.00K,757,12.0,M,In Water
422,38014,ALABAMA,719445,2017,Lightning,5,0,1,0,0.0,0.00K,758,24.0,M,Outside/Open Areas
423,38119,NEVADA,714873,2017,Heavy Rain,0,0,0,1,0.0,0.00K,720,52.0,M,Vehicle/Towed Trailer
424,38122,NEVADA,714877,2017,Flash Flood,0,0,1,0,10000.0,0.00K,721,57.0,M,Outside/Open Areas
425,38243,NORTH CAROLINA,722772,2017,Rip Current,0,0,1,0,0.0,0.00K,579,17.0,M,In Water
426,38277,FLORIDA,722909,2017,Tropical Storm,0,0,0,5,,255.00M,587,69.0,M,Permanent Home
427,38277,FLORIDA,722909,2017,Tropical Storm,0,0,0,5,,255.00M,588,65.0,M,Permanent Home
428,38277,FLORIDA,722909,2017,Tropical Storm,0,0,0,5,,255.00M,589,26.0,M,Permanent Home
429,38277,FLORIDA,722909,2017,Tropical Storm,0,0,0,5,,255.00M,590,59.0,M,Permanent Home
430,38277,FLORIDA,722909,2017,Tropical Storm,0,0,0,5,,255.00M,591,69.0,M,Permanent Home
431,38281,FLORIDA,723026,2017,Tropical Storm,0,0,1,20,,,592,,,Unknown
432,38281,FLORIDA,723026,2017,Tropical Storm,0,0,1,20,,,593,,,Unknown
433,38281,FLORIDA,723026,2017,Tropical Storm,0,0,1,20,,,594,,,Unknown
434,38281,FLORIDA,723026,2017,Tropical Storm,0,0,1,20,,,595,,,Unknown
435,38281,FLORIDA,723026,2017,Tropical Storm,0,0,1,20,,,596,,,Unknown
436,38281,FLORIDA,723026,2017,Tropical Storm,0,0,1,20,,,597,,,Unknown
437,38281,FLORIDA,723026,2017,Tropical Storm,0,0,1,20,,,598,,,Unknown
438,38281,FLORIDA,723026,2017,Tropical Storm,0,0,1,20,,,599,,,Unknown
439,38281,FLORIDA,723026,2017,Tropical Storm,0,0,1,20,,,600,,,Unknown
440,38281,FLORIDA,723026,2017,Tropical Storm,0,0,1,20,,,601,,,Unknown
441,38281,FLORIDA,723026,2017,Tropical Storm,0,0,1,20,,,602,,,Unknown
442,38281,FLORIDA,723026,2017,Tropical Storm,0,0,1,20,,,603,,,Unknown
443,38281,FLORIDA,723026,2017,Tropical Storm,0,0,1,20,,,604,,,Unknown
444,38281,FLORIDA,723026,2017,Tropical Storm,0,0,1,20,,,605,,,Unknown
445,38281,FLORIDA,723026,2017,Tropical Storm,0,0,1,20,,,606,,,Unknown
446,38281,FLORIDA,723026,2017,Tropical Storm,0,0,1,20,,,607,,,Unknown
447,38281,FLORIDA,723026,2017,Tropical Storm,0,0,1,20,,,608,,,Unknown
448,38281,FLORIDA,723026,2017,Tropical Storm,0,0,1,20,,,609,,,Unknown
449,38281,FLORIDA,723026,2017,Tropical Storm,0,0,1,20,,,610,,,Unknown
450,38281,FLORIDA,723026,2017,Tropical Storm,0,0,1,20,,,611,,,Unknown
451,38281,FLORIDA,723026,2017,Tropical Storm,0,0,1,20,,,612,86.0,M,Permanent Home
452,38386,MASSACHUSETTS,713498,2017,High Surf,1,0,1,0,0.0,0.00K,719,47.0,M,In Water
453,38517,FLORIDA,719433,2017,Tropical Storm,0,0,0,1,25000000.0,0.00K,553,52.0,M,Unknown
454,38574,FLORIDA,723255,2017,Hurricane,0,0,0,1,0.0,0.00K,614,,,Unknown
455,38699,MICHIGAN,713023,2017,Rip Current,0,0,1,0,0.0,0.00K,718,73.0,M,In Water
456,38724,NEVADA,717833,2017,Heat,0,0,5,1,0.0,0.00K,723,48.0,F,Outside/Open Areas
457,38724,NEVADA,717833,2017,Heat,0,0,5,1,0.0,0.00K,724,37.0,M,Outside/Open Areas
458,38724,NEVADA,717833,2017,Heat,0,0,5,1,0.0,0.00K,725,58.0,M,Permanent Home
459,38724,NEVADA,717833,2017,Heat,0,0,5,1,0.0,0.00K,726,58.0,F,Permanent Home
460,38724,NEVADA,717833,2017,Heat,0,0,5,1,0.0,0.00K,727,75.0,M,Permanent Home
461,38724,NEVADA,717833,2017,Heat,0,0,5,1,0.0,0.00K,728,59.0,F,Permanent Home
462,38725,NEVADA,717835,2017,Heat,0,0,2,4,0.0,0.00K,729,81.0,F,Outside/Open Areas
463,38725,NEVADA,717835,2017,Heat,0,0,2,4,0.0,0.00K,730,37.0,M,Outside/Open Areas
464,38725,NEVADA,717835,2017,Heat,0,0,2,4,0.0,0.00K,731,54.0,M,Outside/Open Areas
465,38725,NEVADA,717835,2017,Heat,0,0,2,4,0.0,0.00K,732,67.0,M,Outside/Open Areas
466,38725,NEVADA,717835,2017,Heat,0,0,2,4,0.0,0.00K,733,80.0,M,Outside/Open Areas
467,38725,NEVADA,717835,2017,Heat,0,0,2,4,0.0,0.00K,734,92.0,M,Permanent Home
468,38726,NEVADA,717839,2017,Heat,0,0,5,0,0.0,0.00K,739,80.0,F,Church
469,38726,NEVADA,717839,2017,Heat,0,0,5,0,0.0,0.00K,740,74.0,F,Outside/Open Areas
470,38726,NEVADA,717839,2017,Heat,0,0,5,0,0.0,0.00K,741,55.0,M,Outside/Open Areas
471,38726,NEVADA,717839,2017,Heat,0,0,5,0,0.0,0.00K,742,35.0,M,Outside/Open Areas
472,38726,NEVADA,717839,2017,Heat,0,0,5,0,0.0,0.00K,743,65.0,M,Outside/Open Areas
473,38727,NEVADA,717837,2017,Heat,0,0,2,2,0.0,0.00K,735,66.0,F,Outside/Open Areas
474,38727,NEVADA,717837,2017,Heat,0,0,2,2,0.0,0.00K,736,49.0,M,Outside/Open Areas
475,38727,NEVADA,717837,2017,Heat,0,0,2,2,0.0,0.00K,737,60.0,M,Permanent Home
476,38727,NEVADA,717837,2017,Heat,0,0,2,2,0.0,0.00K,738,71.0,M,Permanent Home
477,38728,NEVADA,717840,2017,Heat,0,0,1,0,0.0,0.00K,744,59.0,F,Permanent Home
478,38729,CALIFORNIA,717843,2017,Heat,0,0,2,0,0.0,0.00K,745,58.0,F,Outside/Open Areas
479,38729,CALIFORNIA,717843,2017,Heat,0,0,2,0,0.0,0.00K,746,60.0,M,Outside/Open Areas
480,38914,FLORIDA,723288,2017,Tropical Storm,0,0,0,5,,245.00K,615,,,Unknown
481,38914,FLORIDA,723288,2017,Tropical Storm,0,0,0,5,,245.00K,616,,,Unknown
482,38914,FLORIDA,723288,2017,Tropical Storm,0,0,0,5,,245.00K,617,,,Unknown
